"timestamp","page_group","geo_cc","geo_rg","geo_city","geo_org","geo_netspeed","user_agent_family","user_agent_major","user_agent_os","user_agent_osversion","user_agent_model","referrer","page_index","navigation_type","params_dom_sz","params_dom_ln","params_dom_script","params_dom_img","timers_t_done","timers_t_resp","timers_t_page","tcp_windows","nodes_1000","scripts_10","imgs_10","datetime","dt_year","dt_month","dt_week","dt_day","dt_hour","dt_6hour","dt_12hour","dt_minute","dt_5min","dt_15min","dt_20min","dt_30min"
1409608955730,"class","US","US:: CA","US:: CA:: Oceanside","Cox Communications","Cable/DSL","Chrome","Chrome:: 36","Windows 7",NA,NA,"www.staples.com","3rd-10th Page","navigation",498212,2703,132,23,5171,1623,3548,"32 TCP Windows","3K Nodes","140 Scripts","40 Images","2014-09-01T22:02:35.73",2014,9,36,1,22,18,12,2,0,0,0,0
1409608955765,"dailydealstemplate","US","US:: MA","US:: MA:: Arlington","RCN","Cable/DSL","IE","IE:: 11","Windows 8.1",NA,NA,"www.staples.com","2nd Page","navigation",893834,4265,108,223,2615,419,2196,"32 TCP Windows","5K Nodes","120 Scripts","240 Images","2014-09-01T22:02:35.765",2014,9,36,1,22,18,12,2,0,0,0,0
1409608955841,"login","US","US:: NJ","US:: NJ:: Lake Hopatcong","Optimum Online","Cable/DSL","Chrome","Chrome:: 36","Windows 8.1",NA,NA,"www.staples.com","3rd-10th Page","navigation",16039,112,20,2,978,182,796,"1 TCP Windows","1K Nodes","20 Scripts","20 Images","2014-09-01T22:02:35.841",2014,9,36,1,22,18,12,2,0,0,0,0
1409608955847,"kioskexpresscheckout","US","US:: MA","US:: MA:: Framingham","The Paper Company","Corporate","IE","IE:: 8","Windows XP",NA,NA,NA,"11th+ Page","none",355572,2210,111,6,5013,893,4120,"16 TCP Windows","3K Nodes","120 Scripts","20 Images","2014-09-01T22:02:35.847",2014,9,36,1,22,18,12,2,0,0,0,0
1409608955927,"class","US","US:: NY","US:: NY:: Brooklyn","Optimum Online","Cable/DSL","Safari","Safari:: 6","Mac OS X","Mac OS X:: 10",NA,"www.staples.com","11th+ Page","cookie",508153,2699,135,33,2711,1400,1311,"32 TCP Windows","3K Nodes","140 Scripts","40 Images","2014-09-01T22:02:35.927",2014,9,36,1,22,18,12,2,0,0,0,0
1409608955934,"class","US","US:: FL","US:: FL:: Tampa","Verizon FiOS","Cable/DSL","Firefox","Firefox:: 31","Windows 7",NA,NA,"www.staples.com","3rd-10th Page","navigation",706696,4650,160,60,7209,2699,4510,"32 TCP Windows","5K Nodes","160 Scripts","60 Images","2014-09-01T22:02:35.934",2014,9,36,1,22,18,12,2,0,0,0,0
1409608955935,"yourcart","US","US:: VA","US:: VA:: Manassas","Leaseweb USA","Corporate","Chrome","Chrome:: 37","Windows 7",NA,NA,"www.staples.com","Entry Page","navigation",481820,2586,118,26,19769,6026,13743,"32 TCP Windows","3K Nodes","120 Scripts","40 Images","2014-09-01T22:02:35.935",2014,9,36,1,22,18,12,2,0,0,0,0
1409608955974,"personalinfo","US","US:: IL","US:: IL:: Elmhurst","Comcast Cable","Cable/DSL","Firefox","Firefox:: 31","Mac OS X","Mac OS X:: 10",NA,"www.staples.com","11th+ Page","navigation",389853,1679,105,7,2487,402,2085,"16 TCP Windows","2K Nodes","120 Scripts","20 Images","2014-09-01T22:02:35.974",2014,9,36,1,22,18,12,2,0,0,0,0
1409608956022,"category","US","US:: CA","US:: CA:: Hanford","AT&T U-verse","Cable/DSL","IE","IE:: 9","Windows Vista",NA,NA,"www.staples.com","3rd-10th Page","navigation",333370,1725,107,29,3200,279,2921,"16 TCP Windows","2K Nodes","120 Scripts","40 Images","2014-09-01T22:02:36.022",2014,9,36,1,22,18,12,2,0,0,0,0
1409608956057,"searchresults","US","US:: MA","US:: MA:: Framingham","The Paper Company","Corporate","IE","IE:: 8","Windows XP",NA,NA,"www.staples.com","2nd Page","cookie",426403,3424,130,29,4642,1000,3642,"16 TCP Windows","4K Nodes","140 Scripts","40 Images","2014-09-01T22:02:36.057",2014,9,36,1,22,18,12,2,0,0,0,0
1409608956107,"searchresults","US","US:: CO","US:: CO:: Parker","CenturyLink","Corporate","IE","IE:: 9","Windows 7",NA,NA,"www.staples.com","11th+ Page","navigation",401321,2623,131,28,3843,1488,2355,"16 TCP Windows","3K Nodes","140 Scripts","40 Images","2014-09-01T22:02:36.107",2014,9,36,1,22,18,12,2,0,0,0,0
1409608956114,"searchresults","US","US:: NY","US:: NY:: Brooklyn","Optimum Online","Corporate","Firefox","Firefox:: 31","Mac OS X","Mac OS X:: 10",NA,"www.staples.com","11th+ Page","navigation",531334,3373,147,32,4095,2438,1657,"32 TCP Windows","4K Nodes","160 Scripts","40 Images","2014-09-01T22:02:36.114",2014,9,36,1,22,18,12,2,0,0,0,0
1409608956167,"outofstock","US","US:: FL","US:: FL:: Tampa","Time Warner Cable","Cable/DSL","IE","IE:: 9","Windows Vista",NA,NA,NA,"Entry Page","navigation",388294,2516,109,43,3280,263,3017,"16 TCP Windows","3K Nodes","120 Scripts","60 Images","2014-09-01T22:02:36.167",2014,9,36,1,22,18,12,2,0,0,0,0
1409608956293,"searchresults","US","US:: NY","US:: NY:: Massapequa","Optimum Online","Cable/DSL","Chrome","Chrome:: 37","Mac OS X","Mac OS X:: 10",NA,"www.staples.com","3rd-10th Page","navigation",529520,3189,146,34,3360,1020,2340,"32 TCP Windows","4K Nodes","160 Scripts","40 Images","2014-09-01T22:02:36.293",2014,9,36,1,22,18,12,2,0,0,0,0
1409608956370,"easycheckout","US","US:: FL","US:: FL:: Merritt Island","EarthLink","Cable/DSL","Chrome","Chrome:: 36","Windows 7",NA,NA,"www.staples.com","3rd-10th Page","navigation",260005,1076,126,31,7515,2622,4893,"16 TCP Windows","2K Nodes","140 Scripts","40 Images","2014-09-01T22:02:36.37",2014,9,36,1,22,18,12,2,0,0,0,0
1409608956408,"skuskuset","US","US:: MA","US:: MA:: Westford","The Paper Company","Corporate","IE","IE:: 8","Windows XP",NA,NA,"www.staples.com","3rd-10th Page","cookie",438887,3726,148,57,22390,9640,12750,"16 TCP Windows","4K Nodes","160 Scripts","60 Images","2014-09-01T22:02:36.408",2014,9,36,1,22,18,12,2,0,0,0,0
1409608956446,"searchresults","US","US:: NY","US:: NY:: Scarsdale","Verizon FiOS","Cable/DSL","Firefox","Firefox:: 30","Windows 7",NA,NA,"www.staples.com","11th+ Page","navigation",535323,3376,158,40,6319,2285,4034,"32 TCP Windows","4K Nodes","160 Scripts","40 Images","2014-09-01T22:02:36.446",2014,9,36,1,22,18,12,2,0,0,0,0
1409608956455,"yourcart","US","US:: CA","US:: CA:: San Bruno","San Bruno Cable","Cable/DSL","Chrome","Chrome:: 37","Mac OS X","Mac OS X:: 10",NA,"www.staples.com","3rd-10th Page","navigation",405505,1810,115,10,2451,1012,1439,"16 TCP Windows","2K Nodes","120 Scripts","20 Images","2014-09-01T22:02:36.455",2014,9,36,1,22,18,12,2,0,0,0,0
1409608956481,"zipcode","US","US:: MA","US:: MA:: Framingham","The Paper Company","Corporate","IE","IE:: 8","Windows XP",NA,NA,NA,"11th+ Page","none",323106,1713,105,6,5997,893,5104,"16 TCP Windows","2K Nodes","120 Scripts","20 Images","2014-09-01T22:02:36.481",2014,9,36,1,22,18,12,2,0,0,0,0
1409608956483,"skuskuset","US","US:: NJ","US:: NJ:: Medford","Comcast Cable","Cable/DSL","Chrome","Chrome:: 35","Windows 7",NA,NA,"www.staples.com","11th+ Page","navigation",583847,3575,148,60,5147,455,4692,"32 TCP Windows","4K Nodes","160 Scripts","60 Images","2014-09-01T22:02:36.483",2014,9,36,1,22,18,12,2,0,0,0,0
1409608956578,"login","US","US:: WV","US:: WV:: Keyser","Comcast Cable","Cable/DSL","Chrome","Chrome:: 36","Windows 7",NA,NA,"www.staples.com","3rd-10th Page","navigation",21227,120,23,3,3711,1014,2697,"1 TCP Windows","1K Nodes","40 Scripts","20 Images","2014-09-01T22:02:36.578",2014,9,36,1,22,18,12,2,0,0,0,0
1409608956651,"skuskuset","US","US:: WA","US:: WA:: Kirkland","Comcast Cable","Cable/DSL","Chrome","Chrome:: 37","Mac OS X","Mac OS X:: 10",NA,"www.staples.com","3rd-10th Page","navigation",524280,3093,153,40,4810,1002,3808,"32 TCP Windows","4K Nodes","160 Scripts","40 Images","2014-09-01T22:02:36.651",2014,9,36,1,22,18,12,2,0,0,0,0
1409608956674,"category","US","US:: NY","US:: NY:: Goshen","EarthLink","Cable/DSL","Safari","Safari:: 6","Mac OS X","Mac OS X:: 10",NA,"www.staples.com","11th+ Page","none",395021,1678,119,13,2372,1222,1150,"16 TCP Windows","2K Nodes","120 Scripts","20 Images","2014-09-01T22:02:36.674",2014,9,36,1,22,18,12,2,0,0,0,0
1409608956737,"skuskuset","US","US:: MO","US:: MO:: Saint Louis","Charter Communications","Cable/DSL","Chrome","Chrome:: 36","Windows 7",NA,NA,"www.google.com","Entry Page","navigation",475581,2214,144,21,4562,1249,3313,"16 TCP Windows","3K Nodes","160 Scripts","40 Images","2014-09-01T22:02:36.737",2014,9,36,1,22,18,12,2,0,0,0,0
1409608956787,"skuskuset","US","US:: KY","US:: KY:: Belfry","Suddenlink Communications","Cable/DSL","Chrome","Chrome:: 36","Windows 8.1",NA,NA,NA,"11th+ Page","navigation",466211,2199,144,17,3295,1007,2288,"16 TCP Windows","3K Nodes","160 Scripts","20 Images","2014-09-01T22:02:36.787",2014,9,36,1,22,18,12,2,0,0,0,0
1409608956796,"searchresults","US","US:: AZ","US:: AZ:: Glendale","Cox Communications","Cable/DSL","Chrome","Chrome:: 37","Windows Vista",NA,NA,"www.staples.com","11th+ Page","navigation",427940,2046,128,17,4429,1432,2997,"16 TCP Windows","3K Nodes","140 Scripts","20 Images","2014-09-01T22:02:36.796",2014,9,36,1,22,18,12,2,0,0,0,0
1409608956817,"searchresults","US","US:: WA","US:: WA:: Everett","Comcast Cable","Cable/DSL","Chrome","Chrome:: 36","Windows 8.1",NA,NA,"www.staples.com","11th+ Page","navigation",540732,3427,153,55,8261,1601,6660,"32 TCP Windows","4K Nodes","160 Scripts","60 Images","2014-09-01T22:02:36.817",2014,9,36,1,22,18,12,2,0,0,0,0
1409608956841,"class","US","US:: IL","US:: IL:: Urbana","Comcast Cable","Cable/DSL","Chrome","Chrome:: 37","Windows 7",NA,NA,"www.staples.com","11th+ Page","navigation",763848,5380,165,65,5446,1638,3808,"32 TCP Windows","6K Nodes","180 Scripts","80 Images","2014-09-01T22:02:36.841",2014,9,36,1,22,18,12,2,0,0,0,0
1409608956853,"skuskuset","US","US:: CA","US:: CA:: La Verne","Verizon FiOS","Cable/DSL","Safari","Safari:: 5","Mac OS X","Mac OS X:: 10",NA,"www.staples.com","3rd-10th Page","cookie",466289,2219,147,22,4368,1413,2955,"16 TCP Windows","3K Nodes","160 Scripts","40 Images","2014-09-01T22:02:36.853",2014,9,36,1,22,18,12,2,0,0,0,0
1409608956994,"class","US","US:: NJ","US:: NJ:: Red Bank","Verizon FiOS","Cable/DSL","Firefox","Firefox:: 13","Windows 7",NA,NA,"www.staples.com","3rd-10th Page","navigation",639096,4152,157,62,10516,2220,8296,"32 TCP Windows","5K Nodes","160 Scripts","80 Images","2014-09-01T22:02:36.994",2014,9,36,1,22,18,12,2,0,0,0,0
1409608957005,"skuskuset","US","US:: NY","US:: NY:: Carmel","Comcast Cable","Cable/DSL","IE","IE:: 11","Windows 7",NA,NA,"www.staples.com","11th+ Page","navigation",557302,3411,150,53,2613,223,2390,"32 TCP Windows","4K Nodes","160 Scripts","60 Images","2014-09-01T22:02:37.005",2014,9,36,1,22,18,12,2,0,0,0,0
1409608957044,"class","US","US:: CA","US:: CA:: Long Beach","Verizon Internet Services","Cable/DSL","IE","IE:: 11","Windows 8.1",NA,NA,"www.staples.com","11th+ Page","navigation",719750,5018,156,49,3755,1236,2519,"32 TCP Windows","6K Nodes","160 Scripts","60 Images","2014-09-01T22:02:37.044",2014,9,36,1,22,18,12,2,0,0,0,0
1409608957046,"searchresults","US",NA,NA,"Verizon Wireless","Cellular","IE","IE:: 8","Windows XP",NA,NA,"www.staples.com","3rd-10th Page","cookie",432041,4347,135,32,7453,3032,4421,"16 TCP Windows","5K Nodes","140 Scripts","40 Images","2014-09-01T22:02:37.046",2014,9,36,1,22,18,12,2,0,0,0,0
1409608957061,"dailydealstemplate","US","US:: NJ","US:: NJ:: Bedminster","Verizon FiOS","Cable/DSL","IE","IE:: 11","Windows 8.1",NA,NA,"www.staples.com","2nd Page","navigation",902391,4352,110,223,2982,242,2740,"32 TCP Windows","5K Nodes","120 Scripts","240 Images","2014-09-01T22:02:37.061",2014,9,36,1,22,18,12,2,0,0,0,0
1409608957098,"class","US","US:: TX","US:: TX:: Houston","Comcast Business Communications","Cable/DSL","Chrome","Chrome:: 37","Windows 7",NA,NA,"www.staples.com","3rd-10th Page","navigation",651398,4149,156,51,5866,1716,4150,"32 TCP Windows","5K Nodes","160 Scripts","60 Images","2014-09-01T22:02:37.098",2014,9,36,1,22,18,12,2,0,0,0,0
1409608957107,"searchresults","US","US:: TX","US:: TX:: Houston","AT&T U-verse","Cable/DSL","IE","IE:: 8","Windows XP",NA,NA,NA,"11th+ Page","none",423868,4214,136,32,6098,1235,4863,"16 TCP Windows","5K Nodes","140 Scripts","40 Images","2014-09-01T22:02:37.107",2014,9,36,1,22,18,12,2,0,0,0,0
1409608957108,"skuskuset","US","US:: TX","US:: TX:: Dallas","AT&T U-verse","Cable/DSL","Chrome","Chrome:: 36","Windows 8.1",NA,NA,"www.staples.com","3rd-10th Page","navigation",530346,2953,149,40,4344,685,3659,"32 TCP Windows","3K Nodes","160 Scripts","40 Images","2014-09-01T22:02:37.108",2014,9,36,1,22,18,12,2,0,0,0,0
1409608957120,"easycheckoutorderconf","US","US:: GA","US:: GA:: Mcdonough","BellSouth.net","Cable/DSL","Chrome","Chrome:: 28","Android OS","Android OS:: 4","SAMSUNG SM-T530NU","www.staples.com","11th+ Page","navigation",200269,413,115,6,12774,5596,7178,"8 TCP Windows","1K Nodes","120 Scripts","20 Images","2014-09-01T22:02:37.12",2014,9,36,1,22,18,12,2,0,0,0,0
1409608957194,"class","US","US:: NY","US:: NY:: New York","Panix Public Access Internet","Corporate","Chrome","Chrome:: 37","Mac OS X","Mac OS X:: 10",NA,"www.staples.com","11th+ Page","navigation",663215,4299,178,45,4117,1785,2332,"32 TCP Windows","5K Nodes","180 Scripts","60 Images","2014-09-01T22:02:37.194",2014,9,36,1,22,18,12,2,0,0,0,0
1409608957219,"dailydealstemplate","US",NA,NA,NA,NA,"Safari","Safari:: 7","Mac OS X","Mac OS X:: 10",NA,"www.staples.com","3rd-10th Page","cookie",909093,4348,108,223,3459,591,2868,"32 TCP Windows","5K Nodes","120 Scripts","240 Images","2014-09-01T22:02:37.219",2014,9,36,1,22,18,12,2,0,0,0,0
1409608957229,"yourcart","US","US:: CA","US:: CA:: Lake Forest","Cox Communications","Cable/DSL","Safari","Safari:: 7","Mac OS X","Mac OS X:: 10",NA,"www.staples.com","3rd-10th Page","cookie",403524,1796,116,9,2400,944,1456,"16 TCP Windows","2K Nodes","120 Scripts","20 Images","2014-09-01T22:02:37.229",2014,9,36,1,22,18,12,2,0,0,0,0
1409608957266,"skuskuset","US","US:: IN","US:: IN:: Seymour","Frontier Communications","Cable/DSL","IE","IE:: 11","Windows 7",NA,NA,"www.staples.com","11th+ Page","navigation",452097,2208,146,17,4657,352,4305,"16 TCP Windows","3K Nodes","160 Scripts","20 Images","2014-09-01T22:02:37.266",2014,9,36,1,22,18,12,2,0,0,0,0
1409608957280,"skuskuset","US","US:: NY","US:: NY:: Queens Village","Verizon FiOS","Cable/DSL","IE","IE:: 9","Windows 7",NA,NA,"www.staples.com","11th+ Page","navigation",389693,2050,138,16,3729,515,3214,"16 TCP Windows","3K Nodes","140 Scripts","20 Images","2014-09-01T22:02:37.28",2014,9,36,1,22,18,12,2,0,0,0,0
1409608957310,"class","US",NA,NA,"Verizon Wireless","Cellular","IE","IE:: 8","Windows XP",NA,NA,NA,"11th+ Page","none",411993,4762,92,53,6900,1179,5721,"16 TCP Windows","5K Nodes","100 Scripts","60 Images","2014-09-01T22:02:37.31",2014,9,36,1,22,18,12,2,0,0,0,0
1409608957332,"searchresults","US","US:: AZ","US:: AZ:: Phoenix","Cox Communications","Cable/DSL","Chrome","Chrome:: 37","Mac OS X","Mac OS X:: 10",NA,"www.google.com","Entry Page","navigation",510840,3037,148,32,5237,2520,2717,"32 TCP Windows","4K Nodes","160 Scripts","40 Images","2014-09-01T22:02:37.332",2014,9,36,1,22,18,12,2,0,0,0,0
1409608957412,"myaccount","US","US:: GA","US:: GA:: Atlanta","Comcast Cable","Cable/DSL","Chrome","Chrome:: 36","Windows 7",NA,NA,"www.staples.com","3rd-10th Page","navigation",391506,1684,103,6,1304,132,1172,"16 TCP Windows","2K Nodes","120 Scripts","20 Images","2014-09-01T22:02:37.412",2014,9,36,1,22,18,12,2,0,0,0,0
1409608957482,"emailsubconfirmation","US",NA,NA,"Frontier Communications","Cable/DSL","Firefox","Firefox:: 13","Mac OS X","Mac OS X:: 10",NA,"www.staples.com","3rd-10th Page","navigation",379826,1642,104,7,4166,651,3515,"16 TCP Windows","2K Nodes","120 Scripts","20 Images","2014-09-01T22:02:37.482",2014,9,36,1,22,18,12,2,0,0,0,0
1409608957486,"registrationconfirmation","US","US:: MN","US:: MN:: Saint Paul","Comcast Cable","Cable/DSL","Mobile Safari","Mobile Safari:: 7","iOS","iOS:: 7","iPad",NA,"11th+ Page","none",396782,1756,105,11,5991,1178,4813,"16 TCP Windows","2K Nodes","120 Scripts","20 Images","2014-09-01T22:02:37.486",2014,9,36,1,22,18,12,2,0,0,0,0
1409608957504,"skuskuset","US","US:: DC","US:: DC:: Washington","Verizon Internet Services","Cable/DSL","Chrome","Chrome:: 21","Windows 8",NA,NA,"www.staples.com","3rd-10th Page","navigation",494389,2510,146,39,8695,0,8695,"32 TCP Windows","3K Nodes","160 Scripts","40 Images","2014-09-01T22:02:37.504",2014,9,36,1,22,18,12,2,0,0,0,0
1409608957506,"skuskuset","US","US:: PA","US:: PA:: Havertown","Verizon FiOS","Cable/DSL","IE","IE:: 10","Windows 8",NA,NA,"www.google.com","2nd Page","navigation",434414,2519,143,30,3111,395,2716,"16 TCP Windows","3K Nodes","160 Scripts","40 Images","2014-09-01T22:02:37.506",2014,9,36,1,22,18,12,2,0,0,0,0
1409608957546,"skuskuset","US","US:: VA","US:: VA:: Midlothian","AT&T Services","Corporate","Safari","Safari:: 5","Windows Vista",NA,NA,NA,"3rd-10th Page","cookie",540989,3136,149,48,6873,NA,NA,"32 TCP Windows","4K Nodes","160 Scripts","60 Images","2014-09-01T22:02:37.546",2014,9,36,1,22,18,12,2,0,0,0,0
1409608957578,"skuskuset","US","US:: LA","US:: LA:: Shreveport","Comcast Cable","Cable/DSL","Chrome","Chrome:: 36","Windows 8.1",NA,NA,NA,"11th+ Page","navigation",460329,2186,145,11,3894,1334,2560,"16 TCP Windows","3K Nodes","160 Scripts","20 Images","2014-09-01T22:02:37.578",2014,9,36,1,22,18,12,2,0,0,0,0
1409608957585,"skuskuset","US","US:: OH","US:: OH:: Reynoldsburg","AT&T U-verse","Cable/DSL","Firefox","Firefox:: 31","Windows 8.1",NA,NA,"www.dealcatcher.com","2nd Page","navigation",515948,2715,149,36,10334,1454,8880,"32 TCP Windows","3K Nodes","160 Scripts","40 Images","2014-09-01T22:02:37.585",2014,9,36,1,22,18,12,2,0,0,0,0
1409608957634,"emailcoupon","US","US:: WA","US:: WA:: Auburn","Verizon Wireless","Cellular","Firefox","Firefox:: 31","Windows 7",NA,NA,NA,"3rd-10th Page","navigation",382948,1703,104,11,5596,659,4937,"16 TCP Windows","2K Nodes","120 Scripts","20 Images","2014-09-01T22:02:37.634",2014,9,36,1,22,18,12,2,0,0,0,0
1409608957644,"searchresults","US","US:: NC","US:: NC:: Chapel Hill","Time Warner Cable","Cable/DSL","Safari","Safari:: 7","Mac OS X","Mac OS X:: 10",NA,"www.staples.com","3rd-10th Page","cookie",503391,2947,144,32,2965,1573,1392,"32 TCP Windows","3K Nodes","160 Scripts","40 Images","2014-09-01T22:02:37.644",2014,9,36,1,22,18,12,2,0,0,0,0
1409608957656,"dailydealstemplate","US","US:: CA","US:: CA:: Los Angeles","AT&T Internet Services","Cable/DSL","Chrome","Chrome:: 31","Windows 7",NA,NA,"www.staples.com","3rd-10th Page","navigation",908875,4348,108,223,6209,666,5543,"32 TCP Windows","5K Nodes","120 Scripts","240 Images","2014-09-01T22:02:37.656",2014,9,36,1,22,18,12,2,0,0,0,0
1409608957738,"easycheckout","US","US:: CA","US:: CA:: Capitola","AT&T U-verse","Cable/DSL","Firefox","Firefox:: 31","Windows 7",NA,NA,"www.staples.com","11th+ Page","navigation",41761,336,41,7,4330,1101,3229,"2 TCP Windows","1K Nodes","60 Scripts","20 Images","2014-09-01T22:02:37.738",2014,9,36,1,22,18,12,2,0,0,0,0
1409608957747,"skuskuset","US","US:: MD","US:: MD:: Potomac","Comcast Cable","Cable/DSL","Chrome","Chrome:: 36","Windows 7",NA,NA,"www.staples.com","11th+ Page","navigation",477850,2401,146,23,2168,676,1492,"16 TCP Windows","3K Nodes","160 Scripts","40 Images","2014-09-01T22:02:37.747",2014,9,36,1,22,18,12,2,0,0,0,0
1409608957759,"dailydealstemplate","US","US:: SC","US:: SC:: Mount Pleasant","Comcast Cable","Cable/DSL","Safari","Safari:: 5","Mac OS X","Mac OS X:: 10",NA,"www.staples.com","2nd Page","cookie",911109,4349,109,223,6218,NA,NA,"32 TCP Windows","5K Nodes","120 Scripts","240 Images","2014-09-01T22:02:37.759",2014,9,36,1,22,18,12,2,0,0,0,0
1409608957768,"yourcart","US","US:: FL","US:: FL:: Bradenton","Time Warner Cable","Cable/DSL","Firefox","Firefox:: 31","Windows 7",NA,NA,"www.staples.com","11th+ Page","navigation",418101,2029,119,17,2520,558,1962,"16 TCP Windows","3K Nodes","120 Scripts","20 Images","2014-09-01T22:02:37.768",2014,9,36,1,22,18,12,2,0,0,0,0
1409608957771,"skuskuset","US",NA,NA,"T-Mobile USA","Cellular","Chrome Mobile","Chrome Mobile:: 30","Android OS","Android OS:: 4","LG-D851","www.staples.com","11th+ Page","navigation",613612,4098,147,72,7274,595,6679,"32 TCP Windows","5K Nodes","160 Scripts","80 Images","2014-09-01T22:02:37.771",2014,9,36,1,22,18,12,2,0,0,0,0
1409608957822,"skuskuset","US","US:: NY","US:: NY:: Bronx","Verizon FiOS","Cable/DSL","IE","IE:: 11","Windows 8.1",NA,NA,"www.staples.com","3rd-10th Page","navigation",533448,3095,148,39,4623,988,3635,"32 TCP Windows","4K Nodes","160 Scripts","40 Images","2014-09-01T22:02:37.822",2014,9,36,1,22,18,12,2,0,0,0,0
1409608957836,"skuskuset","US","US:: CA","US:: CA:: Los Angeles","AT&T U-verse","Cable/DSL","IE","IE:: 9","Windows Vista",NA,NA,"www.google.com","Entry Page","navigation",491389,3321,144,54,4229,600,3629,"32 TCP Windows","4K Nodes","160 Scripts","60 Images","2014-09-01T22:02:37.836",2014,9,36,1,22,18,12,2,0,0,0,0
1409608957853,"searchresults","US","US:: FL","US:: FL:: Palm Bay","Bright House Networks","Corporate","Chrome","Chrome:: 37","Windows 8.1",NA,NA,"www.staples.com","11th+ Page","navigation",405508,1873,124,17,2931,1425,1506,"16 TCP Windows","2K Nodes","140 Scripts","20 Images","2014-09-01T22:02:37.853",2014,9,36,1,22,18,12,2,0,0,0,0
1409608957855,"registration","US","US:: NC","US:: NC:: Swansboro","Time Warner Cable","Cable/DSL","IE","IE:: 11","Windows 7",NA,NA,"www.staples.com","11th+ Page","navigation",185221,388,92,2,2630,92,2538,"8 TCP Windows","1K Nodes","100 Scripts","20 Images","2014-09-01T22:02:37.855",2014,9,36,1,22,18,12,2,0,0,0,0
1409608957873,"skuskuset","US","US:: VA","US:: VA:: Manassas","Leaseweb USA","Corporate","Chrome","Chrome:: 37","Windows 7",NA,NA,"www.staples.com","2nd Page","navigation",457907,2188,146,16,21755,5865,15890,"16 TCP Windows","3K Nodes","160 Scripts","20 Images","2014-09-01T22:02:37.873",2014,9,36,1,22,18,12,2,0,0,0,0
1409608957890,"skuskuset","US","US:: DC","US:: DC:: Washington","Verizon Internet Services","Cable/DSL","IE","IE:: 11","Windows 7",NA,NA,"www.staples.com","11th+ Page","navigation",479516,2438,149,32,5672,567,5105,"16 TCP Windows","3K Nodes","160 Scripts","40 Images","2014-09-01T22:02:37.89",2014,9,36,1,22,18,12,2,0,0,0,0
1409608957900,"skuskuset","US","US:: OH","US:: OH:: Columbus","Time Warner Cable","Cable/DSL","IE","IE:: 11","Windows 8.1",NA,NA,"www.staples.com","3rd-10th Page","navigation",499599,2697,148,36,3188,569,2619,"32 TCP Windows","3K Nodes","160 Scripts","40 Images","2014-09-01T22:02:37.9",2014,9,36,1,22,18,12,2,0,0,0,0
1409608957921,"skuskuset","US","US:: ID","US:: ID:: Rexburg","PAETEC Communications","Dialup","Chrome","Chrome:: 36","Windows 8.1",NA,NA,"www.google.com","Entry Page","navigation",487522,2321,146,21,5796,1738,4058,"32 TCP Windows","3K Nodes","160 Scripts","40 Images","2014-09-01T22:02:37.921",2014,9,36,1,22,18,12,2,0,0,0,0
1409608957942,"couponinfo","US","US:: NY","US:: NY:: Garden City","Verizon FiOS","Cable/DSL","IE","IE:: 8","Windows 7",NA,NA,NA,"3rd-10th Page","none",309610,1897,109,9,4178,1130,3048,"16 TCP Windows","2K Nodes","120 Scripts","20 Images","2014-09-01T22:02:37.942",2014,9,36,1,22,18,12,2,0,0,0,0
1409608957952,"home","US","US:: NY","US:: NY:: Brooklyn","Verizon FiOS","Cable/DSL","Safari","Safari:: 5","Mac OS X","Mac OS X:: 10",NA,NA,"2nd Page","none",439011,2314,111,45,2903,1130,1773,"16 TCP Windows","3K Nodes","120 Scripts","60 Images","2014-09-01T22:02:37.952",2014,9,36,1,22,18,12,2,0,0,0,0
1409608957957,"easycheckout","US","US:: TX","US:: TX:: El Paso","Verizon Wireless","Cellular","Mobile Safari","Mobile Safari:: 7","iOS","iOS:: 7","iPhone","www.staples.com","11th+ Page","none",260756,1096,123,31,6058,1406,4652,"16 TCP Windows","2K Nodes","140 Scripts","40 Images","2014-09-01T22:02:37.957",2014,9,36,1,22,18,12,2,0,0,0,0
1409608957968,"dailydealstemplate","US","US:: CA","US:: CA:: Crestline","Charter Communications","Cable/DSL","Firefox","Firefox:: 31","Windows XP",NA,NA,"www.staples.com","2nd Page","navigation",913842,4380,108,223,3918,703,3215,"32 TCP Windows","5K Nodes","120 Scripts","240 Images","2014-09-01T22:02:37.968",2014,9,36,1,22,18,12,2,0,0,0,0
1409608957978,"dailydealstemplate","US","US:: CA","US:: CA:: San Francisco","Comcast Cable","Cable/DSL","Chrome","Chrome:: 37","Windows 7",NA,NA,"www.staples.com","2nd Page","navigation",914480,4354,109,223,4617,317,4300,"32 TCP Windows","5K Nodes","120 Scripts","240 Images","2014-09-01T22:02:37.978",2014,9,36,1,22,18,12,2,0,0,0,0
1409608957985,"searchresults","US","US:: VA","US:: VA:: Alexandria","PAETEC Communications","Dialup","Chrome","Chrome:: 36","Windows 7",NA,NA,"www.staples.com","3rd-10th Page","navigation",546256,3627,151,32,3713,2042,1671,"32 TCP Windows","4K Nodes","160 Scripts","40 Images","2014-09-01T22:02:37.985",2014,9,36,1,22,18,12,2,0,0,0,0
